branch	metric	n	remission	nonremission	mean_remission	mean_nonremission	estimate	se	lower	upper	p_OLS	se_HC3	lower_HC3	upper_HC3	p_HC3	p_exact_permutation	df	permutation_assignments	BH_two_main
exclude_predicted_doublets::author_both::threshold10	total_epi_linear_change	16	4	12	0.5179021515692778	0.06857072120868213	0.44933143036059564	0.7274240119458956	-1.1108379069327228	2.009500767653914	0.5466886768164683	0.6309373218689387	-0.9038945384944147	1.802557399215606	0.48806194709374917	0.5439560439560439	14	1820	
exclude_predicted_doublets::author_both::threshold20	delta_ct_logit_epi	17	4	13	-0.10492798951794588	0.03875878104265618	-0.14368677056060206	0.3627706424792342	-0.9169140916153937	0.6295405504941896	0.6976218478998855	0.46022917170921535	-1.124642029453561	0.837268488332357	0.7591811815940084	0.6899159663865546	15	2380	
exclude_predicted_doublets::author_both::threshold20	delta_ct_logit_all	17	4	13	1.2411217502379979	-0.1861691900364422	1.42729094027444	0.5334118657647559	0.2903504613939589	2.564231419154921	0.017277282412437114	0.3389392387402444	0.7048590538891697	2.14972282665971	0.0007558438465014848	0.015126050420168067	15	2380	
exclude_predicted_doublets::author_both::threshold20	delta_ct_state_score	14	4	10	2.1537879034295395	-0.6321564143054915	2.785944317735031	0.7221071609176167	1.2126079711331497	4.359280664336913	0.002276566238502747	0.8090298705586175	1.023219656177898	4.548668979292164	0.004862405871890839	0.002997002997002997	12	1001	
exclude_predicted_doublets::author_both::threshold20	delta_epi_score	17	4	13	1.4290269181538298	-0.1243449923586354	1.5533719105124653	0.951687588170379	-0.4751021668081683	3.581845987833099	0.12344216493247884	0.6344901174284221	0.2009882380574861	2.905755582967444	0.027136041140338244	0.12563025210084033	15	2380	
exclude_predicted_doublets::author_both::threshold20	composition_contribution	14	4	10	-0.08131191282655553	-0.006334514945476932	-0.0749773978810786	0.3022829912168528	-0.7335954573345437	0.5836406615723865	0.808299271878394	0.2448687362820543	-0.6085005420768197	0.4585457463146625	0.7647040764506776	0.8161838161838162	12	1001	
exclude_predicted_doublets::author_both::threshold20	within_state_contribution	14	4	10	0.5992140643958332	-0.4994813587573523	1.0986954231531856	0.6500845269716958	-0.31771708458089676	2.515107930887268	0.11680046018401259	0.5911460661871109	-0.18930121006260414	2.3866920563689753	0.08777582883649455	0.11788211788211789	12	1001	
exclude_predicted_doublets::author_both::threshold20	total_epi_linear_change	14	4	10	0.5179021515692778	-0.5058158737028289	1.0237180252721068	0.6886915645105217	-0.47681199116701367	2.5242480417112274	0.16295021350319444	0.6377016129477698	-0.36571443051797936	2.4131504810621927	0.1344011133877106	0.16083916083916083	12	1001	
exclude_predicted_doublets::author_both::threshold50	delta_ct_logit_epi	17	4	13	-0.10492798951794588	0.03875878104265618	-0.14368677056060206	0.3627706424792342	-0.9169140916153937	0.6295405504941896	0.6976218478998855	0.46022917170921535	-1.124642029453561	0.837268488332357	0.7591811815940084	0.6899159663865546	15	2380	
exclude_predicted_doublets::author_both::threshold50	delta_ct_logit_all	17	4	13	1.2411217502379979	-0.1861691900364422	1.42729094027444	0.5334118657647559	0.2903504613939589	2.564231419154921	0.017277282412437114	0.3389392387402444	0.7048590538891697	2.14972282665971	0.0007558438465014848	0.015126050420168067	15	2380	
exclude_predicted_doublets::author_both::threshold50	delta_ct_state_score	11	3	8	1.9676978390149298	-0.48021834830721505	2.4479161873221447	0.8260850411222616	0.5791819944669712	4.316650380177318	0.01587487768285999	1.0892740422570035	-0.016192889619690565	4.9120252642639795	0.05122945771080879	0.01818181818181818	9	165	
exclude_predicted_doublets::author_both::threshold50	delta_epi_score	17	4	13	1.4290269181538298	-0.1243449923586354	1.5533719105124653	0.951687588170379	-0.4751021668081683	3.581845987833099	0.12344216493247884	0.6344901174284221	0.2009882380574861	2.905755582967444	0.027136041140338244	0.12563025210084033	15	2380	
exclude_predicted_doublets::author_both::threshold50	composition_contribution	11	3	8	0.03681803351560597	-0.006894554960152913	0.04371258847575888	0.3799198541082756	-0.8157258307845258	0.9031510077360435	0.9109257532364077	0.26243483819129476	-0.5499562605064665	0.6373814374579843	0.8713940248692432	0.9090909090909091	9	165	
exclude_predicted_doublets::author_both::threshold50	within_state_contribution	11	3	8	0.469007736338612	-0.37868855587872824	0.8476962922173402	0.7947922808199421	-0.9502487587762142	2.6456413432108947	0.31394299062178804	0.776498728997792	-0.9088658694887172	2.6042584539233977	0.3033302341423773	0.3090909090909091	9	165	
exclude_predicted_doublets::author_both::threshold50	total_epi_linear_change	11	3	8	0.5058257698542179	-0.38558311083888086	0.8914088806930988	0.8269178258667146	-0.9792092021368083	2.762026963523006	0.3090818342474206	0.8673343177978493	-1.0706376588540008	2.853455420240198	0.33089263680174175	0.32727272727272727	9	165	
exclude_predicted_doublets::v31_only::threshold10	delta_ct_logit_epi	15	6	9	-0.13880709601311528	0.08179922487234031	-0.2206063208854556	0.2758416603216776	-0.816525997991064	0.3753133562201527	0.4382217100704669	0.3095355269345655	-0.889317171336585	0.4481045295656738	0.4886264753729757	0.43396603396603395	13	5005	
exclude_predicted_doublets::v31_only::threshold10	delta_ct_logit_all	15	6	9	0.6411601147019039	-0.1553314343049546	0.7964915490068585	0.5424275374239761	-0.3753519012461972	1.9683349992599142	0.16577738629522143	0.5727366658805776	-0.4408307923685435	2.0338138903822607	0.18767130487548914	0.16663336663336664	13	5005	
exclude_predicted_doublets::v31_only::threshold10	delta_ct_state_score	14	6	8	1.7682529633038904	-0.23198336908503742	2.0002363323889276	1.188181014247178	-0.5885877054198438	4.589060370197699	0.11810133306291092	1.1436803195274003	-0.49162902083528737	4.492101685613143	0.10580747016115986	0.11921411921411922	12	3003	
exclude_predicted_doublets::v31_only::threshold10	delta_epi_score	15	6	9	1.187946799018172	-0.18298137593765246	1.3709281749558244	0.869217551102723	-0.506902178093843	3.248758528005492	0.13876430136756396	0.7736743617655746	-0.30049366651137754	3.0423500164230264	0.0998213174276795	0.13886113886113885	13	5005	
exclude_predicted_doublets::v31_only::threshold10	composition_contribution	14	6	8	-0.10767547275260365	0.07587265751042549	-0.18354813026302913	0.1420960494782977	-0.4931488259113735	0.12605256538531523	0.22077948405212647	0.14644509151489724	-0.5026245744974787	0.13552831397142034	0.23394597708176287	0.21645021645021645	12	3003	
exclude_predicted_doublets::v31_only::threshold10	within_state_contribution	14	6	8	0.6905227643292752	-0.38807121543360734	1.0785939797628825	0.6433694107254044	-0.3231875465410732	2.480375506066838	0.11948074393760305	0.6255740674552603	-0.28441482431575094	2.4416027838415157	0.11031744899521938	0.11921411921411922	12	3003	
exclude_predicted_doublets::v31_only::threshold10	total_epi_linear_change	14	6	8	0.5828472915766717	-0.31219855792318185	0.8950458494998536	0.7064299047988241	-0.6441326903364232	2.4342243893361304	0.22919370445041198	0.6861575336156664	-0.5999629879147831	2.3900546869144903	0.21655037293413884	0.22677322677322678	12	3003	
exclude_predicted_doublets::v31_only::threshold20	delta_ct_logit_epi	15	6	9	-0.13880709601311528	0.08179922487234031	-0.2206063208854556	0.2758416603216776	-0.816525997991064	0.3753133562201527	0.4382217100704669	0.3095355269345655	-0.889317171336585	0.4481045295656738	0.4886264753729757	0.43396603396603395	13	5005	
exclude_predicted_doublets::v31_only::threshold20	delta_ct_logit_all	15	6	9	0.6411601147019039	-0.1553314343049546	0.7964915490068585	0.5424275374239761	-0.3753519012461972	1.9683349992599142	0.16577738629522143	0.5727366658805776	-0.4408307923685435	2.0338138903822607	0.18767130487548914	0.16663336663336664	13	5005	
exclude_predicted_doublets::v31_only::threshold20	delta_ct_state_score	13	6	7	1.7682529633038904	-0.9913198819126077	2.759572845216498	0.6800209713249596	1.26285677877916	4.2562889116538365	0.0018894024873997819	0.7300604401402905	1.1527206504977485	4.3664250399352476	0.003047479577017817	0.0011655011655011655	11	1716	
exclude_predicted_doublets::v31_only::threshold20	delta_epi_score	15	6	9	1.187946799018172	-0.18298137593765246	1.3709281749558244	0.869217551102723	-0.506902178093843	3.248758528005492	0.13876430136756396	0.7736743617655746	-0.30049366651137754	3.0423500164230264	0.0998213174276795	0.13886113886113885	13	5005	
exclude_predicted_doublets::v31_only::threshold20	composition_contribution	13	6	7	-0.10767547275260365	-0.028532295042953515	-0.07914317770965014	0.20219925412457118	-0.5241807354194294	0.36589438000012914	0.7029684993345973	0.20775711808346073	-0.5364135115147535	0.3781271560954532	0.7105016581374258	0.7173659673659674	11	1716	
exclude_predicted_doublets::v31_only::threshold20	within_state_contribution	13	6	7	0.6905227643292752	-0.8640854165905968	1.554608180919872	0.595256635723104	0.24445715924724554	2.8647592025924986	0.024185774229209554	0.614090143812758	0.20300488742945144	2.9062114744102923	0.027895688443295784	0.03205128205128205	11	1716	
exclude_predicted_doublets::v31_only::threshold20	total_epi_linear_change	13	6	7	0.5828472915766717	-0.8926177116335501	1.4754650032102217	0.7041414722106719	-0.07433992773054632	3.0252699341509897	0.060075739392230855	0.7223348948376264	-0.11438338094374845	3.065313387364192	0.06580521354448436	0.06293706293706294	11	1716	
exclude_predicted_doublets::v31_only::threshold50	delta_ct_logit_epi	15	6	9	-0.13880709601311528	0.08179922487234031	-0.2206063208854556	0.2758416603216776	-0.816525997991064	0.3753133562201527	0.4382217100704669	0.3095355269345655	-0.889317171336585	0.4481045295656738	0.4886264753729757	0.43396603396603395	13	5005	
exclude_predicted_doublets::v31_only::threshold50	delta_ct_logit_all	15	6	9	0.6411601147019039	-0.1553314343049546	0.7964915490068585	0.5424275374239761	-0.3753519012461972	1.9683349992599142	0.16577738629522143	0.5727366658805776	-0.4408307923685435	2.0338138903822607	0.18767130487548914	0.16663336663336664	13	5005	
exclude_predicted_doublets::v31_only::threshold50	delta_ct_state_score	10	5	5	1.3969798379211062	-0.8918843633582118	2.288864201279318	0.841192650760333	0.34907047012263637	4.228657932436	0.02620915146048737	0.9404819746366724	0.12010887868217202	4.457619523876463	0.040964213082455195	0.031746031746031744	8	252	
exclude_predicted_doublets::v31_only::threshold50	delta_epi_score	15	6	9	1.187946799018172	-0.18298137593765246	1.3709281749558244	0.869217551102723	-0.506902178093843	3.248758528005492	0.13876430136756396	0.7736743617655746	-0.30049366651137754	3.0423500164230264	0.0998213174276795	0.13886113886113885	13	5005	
exclude_predicted_doublets::v31_only::threshold50	composition_contribution	10	5	5	-0.04820499756003997	-0.03830747110542569	-0.00989752645461428	0.24518434292292007	-0.5752936351221842	0.5554985822129557	0.9687892406047354	0.27412442889713434	-0.6420295930518864	0.6222345401426579	0.9720825427758201	0.9841269841269841	8	252	
exclude_predicted_doublets::v31_only::threshold50	within_state_contribution	10	5	5	0.590821543329199	-0.8166585551180962	1.4074800984472953	0.7504126467211825	-0.32297456800125435	3.137934764895845	0.09756223468892883	0.8389868446220493	-0.5272270346330454	3.342187231527636	0.1319469438312036	0.1111111111111111	8	252	
exclude_predicted_doublets::v31_only::threshold50	total_epi_linear_change	10	5	5	0.5426165457691589	-0.8549660262235218	1.3975825719926807	0.8819650393886848	-0.6362324559431314	3.4313975999284927	0.15171142710170354	0.9860668909256893	-0.876291756069874	3.6714569000552353	0.19413415581597437	0.15873015873015872	8	252	
